"";"chlopi-czesc-czwarta-lato";"chlopi-czesc-czwarta-zima";"chlopi-czesc-pierwsza-jesien";"chlopi-czesc-trzecia-wiosna";"George R.R. Martin 01 - Gra o tron";"George R.R. Martin 03 - Nawalnica mieczy 01 - Stal i snieg";"George R.R. Martin 04 - Nawalnica mieczy 02 - Krew i zloto";"George R.R. Martin 05 - Uczta dla wron 01 - Cienie smierci";"Hobbit";"Jan_Pawel_II";"Jozef_Pilsudski";"Mikolaj_Kopernik";"Robert_Lewandowski";"Wiedzmin-01";"Wiedzmin-02";"Wiedzmin-03";"Wiedzmin-04";"Wladca_pierscien_Powrot_Krola";"Wladca_pierscieni_Druzyna_Pierscienia";"Wladca_pierscieni_Dwie_Wieze"
"szczęściarz";0;0;0;0;0;0;0,0014424351258738;0;0;0;0;0;0;0;0;0;0;0,00185272063295447;0;0
"szczescie";0;0;0;0;0;0;0;0;0;0;0;0;0;0,00277580481367204;0;0;0;0;0;0
"szczęście";0,00199193302083281;0;0,000944516364418818;0,00180745639351322;0,000846474461094642;0;0,00150843733753036;0;0;0;0;0;0;0;0;0;0;0;0,00179068617955279;0
"szczesliwej";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00559111008394225;0;0;0
"szczęśliwość";0,00190477528376569;0;0;0,00172837049681965;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"szczęśliwy";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00445559597411068;0
"szczęsny";0;0;0;0;0;0;0;0,0015886791462876;0;0;0;0;0;0;0;0;0;0;0,00171233406952957;0
"szczodrość";0;0;0;0;0;0;0,00187665136556116;0;0;0;0;0;0;0;0;0;0;0;0;0
"szczodry";0;0;0;0;0;0,00223702282344066;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"szczotka";0;0;0,00235015122071091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"szczuja";0;0;0;0;0;0;0;0;0;0;0;0;0;0,00277580481367204;0;0;0;0;0;0
"szczupły";0;0;0;0;0,00210620277528624;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"szczur";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00197438469387271
"szczurzy";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00197438469387271
"szczygieł";0;0;0;0;0;0;0;0;0,00203480607103925;0;0;0;0;0;0;0;0;0;0;0
"szczypiąc";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00294810920524377;0;0;0;0;0
"szczypta";0;0;0,00235015122071091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"szczyt";0;0;0;0;0;0;0,00237686981690509;0;0,0025771804088194;0;0;0;0;0;0;0;0;0;0;0,0062516345229927
"szczytowy";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00197438469387271
"sze";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0028471199571063;0;0;0;0
"szedl";0;0;0;0;0;0;0;0;0;0;0;0;0;0,00213354405580434;0;0;0,00214872451157009;0;0;0
"szedł";0;0;0,00757562184302565;0,00120807913365628;0;0;0;0;0;0;0;0;0;0;0;0,00152959690045281;0;0;0;0,00106072548875622
"szef";0;0;0;0;0;0;0;0;0;0;0,00431545491251858;0;0;0;0;0;0;0;0;0
"szelążek";0;0;0,00235015122071091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"szeleścić";0;0;0;0,00172837049681965;0,00323774668117677;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"szelest";0;0,00157387325713985;0;0;0,002667607791585;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00125032690459854
"szemrać";0;0;0,00180637743060759;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00185272063295447;0;0
"szepnąć";0,00470808301748774;0,00314774651427971;0;0,00142401955991998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"szept";0;0;0,00297658030904427;0;0,0013338038957925;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00125032690459854
"szeptać";0,00114678899082569;0;0,0032626427406199;0,00208116545265349;0;0,0020703933747412;0;0;0;0;0;0;0;0;0,00272851296043656;0;0;0;0;0
"szereg";0;0;0;0;0;0,0010351966873706;0;0;0;0;0,00299550673989016;0;0,00102511532547412;0;0;0;0;0,00334634690462911;0;0,00274097761534947
"szeregowy";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00197438469387271
"szeroki";0,00148365219538429;0;0,000469002977841253;0,000897498934703502;0;0;0;0;0,000812143574623413;0,000409931785289955;0,000430602334623098;0,000442759998074982;0;0,000553947640494583;0,00117666640688958;0;0;0;0,000444585812500034;0,000394013922453205
"szerścią";0;0,00248529505168911;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"szeryf";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00741088253181788;0,00684933627811827;0
"szerzej";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00226598096513463;0;0,00214872451157009;0;0;0
"szerzyć";0;0;0;0;0;0;0;0;0,00203480607103925;0;0;0;0;0;0;0;0;0;0;0
"szesc";0;0;0;0;0;0;0;0;0;0;0;0;0;0,00640063216741303;0;0;0,00214872451157009;0;0;0
"sześć";0,00156936100582925;0;0;0;0;0,00141664885826408;0;0;0;0;0;0;0,00140285268793757;0;0;0;0;0;0;0
"sześćdziesiąt";0;0;0,00148829015452213;0;0;0;0;0;0;0;0;0;0;0;0;0,00180300763779065;0;0;0,00141080700730217;0
"sześciodniowy";0;0;0;0;0;0;0;0;0;0,00205414833407194;0;0;0;0;0;0;0;0;0;0
"sześciokrotny";0;0;0;0;0;0;0;0;0;0;0;0;0,00221523736283309;0;0;0;0;0;0;0
"sześciu";0;0;0;0;0;0,00141664885826408;0,00118843490845254;0;0;0;0;0;0,00140285268793757;0;0;0;0;0;0;0
"sześćsetletni";0;0;0;0;0;0;0;0;0;0,00205414833407194;0;0;0;0;0;0;0;0;0;0
"sześćsetny";0;0;0;0;0;0;0;0;0;0,00205414833407194;0;0;0;0;0;0;0;0;0;0
"szewc";0;0;0;0;0;0,00223702282344066;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"szkaradny";0;0;0;0;0;0;0;0;0,00156399627819556;0;0;0;0;0;0;0;0;0;0,00171233406952957;0
"szkarłatny";0;0;0;0;0;0;0,0014424351258738;0;0;0;0;0;0;0;0;0;0;0;0,00171233406952957;0
"szkarlatyna";0;0;0;0;0;0;0;0;0;0,00205414833407194;0;0;0;0;0;0;0;0;0;0
"szkic";0;0;0;0;0;0;0;0;0;0,00205414833407194;0;0;0;0;0;0;0;0;0;0
"szklisty";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00294810920524377;0;0;0;0;0
"szkliwo";0;0;0;0,00224866185998302;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"szkoda";0;0,000870944895244254;0,00164717038915689;0;0;0;0;0,000724329590066838;0,00071307588174659;0;0;0;0;0,000972750913827719;0;0;0;0,00168942908291105;0,000780707821046267;0
"szkodzić";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0028471199571063;0;0;0;0
"szkoła";0;0;0;0;0;0;0;0;0;0,00110357799186662;0,00115922520962924;0,00476781949668863;0,0047604881494359;0;0;0;0;0;0;0
"szkoleniowiec";0;0;0;0;0;0;0;0;0;0;0;0;0,00221523736283309;0;0;0;0;0;0;0
"szkoleniowy";0;0;0;0;0;0;0;0;0;0;0;0;0,00221523736283309;0;0;0;0;0;0;0
"szkolić";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00294810920524377;0;0;0;0;0
"szla";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0028471199571063;0;0;0;0
"szła";0;0;0,00126260364050428;0,00724847480193765;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00129499614884962;0;0,00106072548875622
"szlachecki";0;0;0;0;0;0;0;0;0;0;0,00215772745625929;0;0;0;0;0;0;0;0;0
"szlachetny";0;0;0;0;0;0,00171942447975536;0;0,00317735829257519;0;0;0;0;0;0;0;0;0;0;0;0
"szlak";0;0;0;0;0;0;0,00100821888618644;0;0;0;0;0;0;0;0;0,00152959690045281;0,00450568194350717;0;0,0011968701520038;0
"szli";0,00761910113506276;0;0,00180637743060759;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"szlifować";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0028471199571063;0;0;0;0
"szliśmy";0;0;0;0;0;0;0;0;0,0040696121420785;0;0;0;0;0;0;0;0;0;0;0
"szło";0;0;0,00235015122071091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"szloch";0,00247816977917853;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"szlochanie";0,00495633955835707;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"szly";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00279555504197113;0;0;0
"szły";0,00133138078835285;0,00934646156653912;0;0,00120807913365628;0;0;0;0;0;0;0;0;0;0;0;0,00152959690045281;0;0;0;0
"szmaciarz";0;0;0,00235015122071091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"szmaragd";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00279555504197113;0;0;0
"szmaragdowy";0;0;0;0;0;0;0,00187665136556116;0;0;0;0;0;0;0;0;0;0;0;0;0
"szmatka";0;0;0;0;0;0;0;0;0,00203480607103925;0;0;0;0;0;0;0;0;0;0;0
"szmer";0,00247816977917853;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"sznur";0;0;0,00180637743060759;0,00172837049681965;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"sznureczek";0;0;0,00235015122071091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"sznurek";0;0;0,00148829015452213;0;0;0,00424994657479225;0;0;0;0;0;0;0;0;0;0,00180300763779065;0;0;0;0
"sznurować";0;0;0;0;0;0;0;0;0;0;0;0;0;0,00277580481367204;0;0;0;0;0;0
"sznurówka";0;0;0;0;0;0;0;0,00206691922280601;0;0;0;0;0;0;0;0;0;0;0;0
"szokować";0;0;0;0;0;0;0;0,00206691922280601;0;0;0;0;0;0;0;0;0;0;0;0
"szopa";0;0,00248529505168911;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"szopy";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00482089023411864;0;0
"szósty";0;0;0;0;0;0;0;0;0;0,00157886316296928;0;0;0;0;0;0;0;0,00185272063295447;0;0
"szpadel";0;0;0;0;0;0;0;0;0;0;0;0;0;0,00277580481367204;0;0;0;0;0;0
"szpadelek";0;0;0;0;0;0;0,00187665136556116;0;0;0;0;0;0;0;0;0;0;0;0;0
"szpak";0;0;0;0;0;0;0;0;0,00156399627819556;0;0;0;0;0;0;0;0,00429744902314018;0;0;0
"szpakowaty";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00279555504197113;0;0;0
"szpara";0;0,00133520879521987;0;0;0;0;0;0;0,00109318648535187;0;0;0;0;0;0;0;0;0;0,0011968701520038;0,00106072548875622
"szpicel";0;0;0;0;0;0;0;0;0;0;0,00215772745625929;0;0;0;0;0;0;0;0;0
"szpieg";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0028471199571063;0;0;0;0
"szpiegować";0;0;0;0;0;0;0,00187665136556116;0;0;0;0;0;0;0;0;0;0;0;0;0
"szpital";0;0;0;0;0;0;0;0;0;0;0,00331695266588853;0;0,00170267970009603;0;0;0;0;0;0;0
"szpona";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00294810920524377;0;0;0;0;0
"szponiasty";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00197438469387271
"szrama";0;0;0;0;0;0;0;0,00206691922280601;0;0;0;0;0;0;0;0;0;0;0;0
"szron";0;0,00191025192345449;0;0;0,00323774668117677;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"sztab";0;0;0;0;0;0;0;0;0;0;0,00863090982503717;0;0;0;0;0;0;0;0;0
"sztaba";0;0;0;0;0;0;0;0;0;0;0,00165847633294426;0;0;0;0;0;0;0;0;0,00151755509131446
"sztandar";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00279555504197113;0;0;0
"sztuczka";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00197438469387271
"sztuka";0;0;0;0;0;0;0;0;0;0;0;0,00281002627737804;0;0;0;0;0;0;0,00846484204381301;0,00125032690459854
"szturm";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00789753877549084
"szturmować";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00197438469387271
"sztylet";0;0;0;0;0,000846474461094642;0;0,00452531201259107;0,000830686558663896;0;0;0;0;0;0,00223116967779859;0;0,0011442461094639;0;0;0;0,000793497302040295
"sztywno";0;0;0;0;0;0;0,00100821888618644;0;0,00109318648535187;0;0;0;0;0,00149128329793665;0,00158385272502549;0;0;0;0;0
"sztywny";0,00190477528376569;0;0;0;0;0;0,0014424351258738;0;0;0;0;0;0;0;0;0;0;0;0;0
"szukać";0,00172018348623853;0,00115008625646924;0,000543773790103317;0;0,000487329434697856;0;0;0,000478240076518412;0,00141242937853107;0;0;0;0;0,00128452151573539;0,000682128240109141;0,000658761528326746;0;0;0,000515463917525773;0
"szukając";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00171233406952957;0,00151755509131446
"szum";0;0,00157387325713985;0;0;0,0013338038957925;0;0;0;0;0;0;0;0;0;0;0,00180300763779065;0;0;0;0
"szumny";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00294810920524377;0;0;0;0;0
"szwaczka";0;0;0;0;0;0;0;0;0;0,00205414833407194;0;0;0;0;0;0;0;0;0;0
"szwagier";0;0;0;0;0;0;0;0;0;0,00205414833407194;0;0;0;0;0;0;0;0;0;0
"szwajcarii";0;0;0;0;0;0;0;0;0;0;0,00215772745625929;0;0;0;0;0;0;0;0;0
"szwecji";0;0;0;0;0;0;0;0;0;0;0;0,0022186489193467;0;0;0;0;0;0;0;0
"szwedy";0;0;0;0;0;0;0;0;0;0;0;0,0022186489193467;0;0;0;0;0;0;0;0
"szwedzki";0;0;0;0;0;0;0;0;0;0;0;0,0022186489193467;0;0;0;0;0;0;0;0
"szwendać";0;0;0;0;0;0;0;0;0;0;0;0;0;0,00277580481367204;0;0;0;0;0;0
"szyba";0;0,00382050384690898;0;0,00172837049681965;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"szybciej";0;0;0;0;0,0013338038957925;0;0;0;0;0;0;0;0;0;0;0;0,00177035290696391;0,00152647272401908;0;0
"szybka";0;0,00191025192345449;0;0;0;0;0;0;0,00156399627819556;0;0;0;0;0;0;0;0;0;0;0
"szybki";0;0;0;0;0,00128842894238534;0;0,000574002646499072;0,00126439798650154;0,00124475338501635;0;0;0;0;0,00339609016027582;0,00180344896983269;0;0,000855063450768022;0;0;0,00181168765859392
"szybszy";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0028471199571063;0;0;0;0
"szyć";0;0;0;0;0;0,00223702282344066;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"szych";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0028471199571063;0;0;0;0
"szyderczy";0;0;0;0;0,0013338038957925;0;0;0;0;0;0;0;0;0;0;0;0;0,00152647272401908;0;0,00125032690459854
"szydzić";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00197438469387271
"szyja";0;0;0,00148829015452213;0;0;0;0;0;0;0;0;0;0;0,00175784559676699;0;0;0,00177035290696391;0;0;0
"szyję";0;0;0;0;0;0;0;0,00206691922280601;0;0;0;0;0;0;0;0;0;0;0;0
"szykować";0,00247816977917853;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"szykujacym";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00279555504197113;0;0;0
"szym";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0028471199571063;0;0;0;0
"szyna";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0028471199571063;0;0;0;0
"szynka";0;0;0;0;0;0;0,0014424351258738;0,0015886791462876;0;0;0;0;0;0;0;0;0;0;0;0
"szynkwas";0;0;0;0;0;0;0;0;0;0;0;0;0;0,0111032192546882;0;0;0;0;0;0
"taak";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00294810920524377;0;0;0;0;0
"tabaka";0;0;0,00235015122071091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"tabakierka";0;0;0,00235015122071091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"tabela";0;0;0;0;0;0;0;0;0;0;0;0;0,00221523736283309;0;0;0;0;0;0;0
"tablica";0;0;0;0;0;0;0;0;0;0;0,00431545491251858;0;0;0;0;0;0;0;0;0
"tabun";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00279555504197113;0;0;0
"taca";0;0;0;0;0;0;0;0,0015886791462876;0;0;0;0;0;0;0,00453196193026925;0;0;0;0;0
"taczki";0;0;0,00470030244142182;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"tadeusza";0;0;0;0;0;0;0;0;0;0,00205414833407194;0;0;0;0;0;0;0;0;0;0
"taena";0;0;0;0;0;0;0;0,00826767689122403;0;0;0;0;0;0;0;0;0;0;0;0
"taić";0,00190477528376569;0,00191025192345449;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"tajać";0;0,00248529505168911;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"tajemnica";0;0;0;0;0;0;0;0,00130892663518231;0;0;0;0;0;0;0;0;0,00177035290696391;0;0,0042324210219065;0
"tajemniczy";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00214872451157009;0;0,00171233406952957;0
"tajemny";0;0;0;0;0;0;0;0;0,00156399627819556;0;0;0;0;0;0;0;0;0;0;0,00151755509131446
"tajnia";0;0;0;0,00224866185998302;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"tajny";0;0;0;0;0;0,000899050514578782;0;0;0,00081778041156601;0,000825553989622722;0,0026015460721411;0;0;0;0;0;0,00112352237656288;0;0;0,000793497302040295
"taka";0,000885160274363116;0,00177541060205782;0,00083943421342538;0,000535455955077792;0,000250766653425808;0,000532684443923145;0,000223436028150134;0;0,000242266088902899;0,000244568998493231;0;0;0,000263748422772813;0,000330490155960025;0,00035100489278974;0,000677962019538548;0,000332841638311616;0;0;0
"takem";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0028471199571063;0;0;0;0
"takeś";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00241044511705932;0;0
"taki";0,0014254320567575;0;0,00101384727038543;0,000970065104182524;0,000605739158622096;0,000965044063270606;0,00161916207576102;0,00118888259540176;0;0;0,000310278770217808;0;0,000318548629803316;0,00119747278756507;0,00042393477267822;0,00122823789870804;0;0;0,000640709666748732;0
"takiego";0;0;0;0,00104058272632674;0,000974658869395711;0;0,000868432479374729;0,000956480153036825;0;0;0;0;0;0;0;0;0;0;0;0,000913659205116492
"tako";0;0,00248529505168911;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"takŝe";0;0;0;0;0;0;0;0;0,0101740303551962;0;0;0;0;0;0;0;0;0;0;0
"takson";0;0;0;0;0;0;0;0;0;0;0;0,0022186489193467;0;0;0;0;0;0;0;0
"taktyka";0;0;0;0;0;0;0;0;0;0;0,00863090982503717;0;0;0;0;0;0;0;0;0
"talbot";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00279555504197113;0;0;0
"talerz";0;0;0;0;0;0;0,00187665136556116;0;0;0;0;0;0;0;0;0;0;0;0;0
"talia";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00294810920524377;0;0;0;0;0
"tały";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0028471199571063;0;0;0;0
"tama";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00197438469387271
"tamtejszy";0;0;0;0;0;0;0;0;0;0;0,00136643314736206;0,00140501313868902;0;0;0,00186696152398786;0;0;0;0;0
"tamten";0;0;0;0;0,000487329434697856;0,0005175983436853;0;0;0,000941619585687382;0;0;0,000513347022587269;0,00153767298821117;0,000642260757867694;0,00136425648021828;0,00197628458498024;0,000646830530401035;0,0011154489682097;0;0
"tańczyć";0;0;0;0;0,00210620277528624;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"tandy";0;0;0;0;0;0;0,00187665136556116;0;0;0;0;0;0;0;0;0;0;0;0;0
"taniej";0;0;0;0;0;0;0;0;0;0;0,00215772745625929;0;0;0;0;0;0;0;0;0
"tapiaua";0;0;0;0;0;0;0;0;0;0;0;0,0022186489193467;0;0;0;0;0;0;0;0
"taran";0;0;0;0;0;0,00223702282344066;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"tarant";0;0;0;0;0;0;0;0;0;0;0;0,0022186489193467;0;0;0;0;0;0;0;0
"tarantowicza";0;0;0;0;0;0;0;0;0;0;0,00215772745625929;0;0;0;0;0;0;0;0;0
"tarcza";0;0;0;0;0,000974658869395711;0;0;0,000956480153036825;0,000941619585687382;0;0;0;0;0;0;0;0;0;0,00103092783505155;0,00274097761534947
"targ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0028471199571063;0;0;0;0
"targać";0;0,00248529505168911;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"targi";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0028471199571063;0;0;0;0
"tarla";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00279555504197113;0;0;0
"tarnina";0;0;0,00235015122071091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"tarthańską";0;0;0;0;0;0;0;0,00206691922280601;0;0;0;0;0;0;0;0;0;0;0;0
"tarzać";0;0,00191025192345449;0,00180637743060759;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"tatra";0;0;0;0;0;0;0;0;0;0,00205414833407194;0;0;0;0;0;0;0;0;0;0
"tatuaż";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00294810920524377;0;0;0;0;0
"tatulo";0,00380955056753138;0;0,00180637743060759;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"tatusiowy";0;0;0,00235015122071091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"tchem";0;0,00248529505168911;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"tchnąć";0;0;0;0,00449732371996604;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"tchórzliwy";0;0;0;0;0;0,00223702282344066;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"tchu";0;0;0,00180637743060759;0;0;0;0;0;0;0;0;0;0;0,00213354405580434;0;0;0;0;0;0
"tea";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0088443276157313;0;0;0;0;0
"teatr";0;0;0;0;0;0;0;0;0;0,00616244500221582;0;0;0;0;0;0;0;0;0;0
"teatralny";0;0;0;0;0;0;0;0;0;0,00205414833407194;0;0;0;0;0;0;0;0;0;0
"technika";0;0;0;0;0;0;0;0;0;0;0;0;0,00221523736283309;0;0;0;0;0;0;0
"tęczowy";0;0;0;0;0;0;0,00187665136556116;0;0;0;0;0;0;0;0;0;0;0;0;0
"ted";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00241044511705932;0;0
"tedy";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00453196193026925;0,00437671685755911;0;0;0;0
"tędy";0;0;0;0;0;0;0;0;0,00203480607103925;0;0;0;0;0;0;0;0;0;0;0
"teka";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00222779798705534;0
"tekst";0;0;0;0;0;0;0;0;0;0,00110357799186662;0,00115922520962924;0,00238390974834431;0;0;0;0;0;0;0,00239374030400759;0
"temat";0;0;0;0;0;0;0,000868432479374729;0;0;0,000950570342205323;0,000998502246630055;0,00205338809034908;0;0;0;0;0;0;0,00103092783505155;0
"temeria";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00279555504197113;0;0;0
"temerii";0;0;0;0;0;0;0;0;0;0;0;0;0;0,00175784559676699;0;0,00540902291337195;0,00531105872089173;0;0;0
"tempo";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00294810920524377;0;0;0;0;0
"ten";0,00133138078835285;0;0;0;0;0;0;0;0,00109318648535187;0;0;0;0;0;0;0;0;0;0,0011968701520038;0,00106072548875622
"tenenie";0;0;0;0;0;0;0;0;0;0;0,00215772745625929;0;0;0;0;0;0;0;0;0
"tenis";0;0;0;0;0;0;0;0;0;0;0;0;0,00221523736283309;0;0;0;0;0;0;0
"teodora";0;0;0;0;0;0;0;0;0;0;0,00215772745625929;0;0;0;0;0;0;0;0;0
"teofilakta";0;0;0;0;0;0;0;0;0;0;0;0,00665594675804009;0;0;0;0;0;0;0;0
"teolog";0;0;0;0;0;0;0;0;0;0,00205414833407194;0;0;0;0;0;0;0;0;0;0
"teologia";0;0;0;0;0;0;0;0;0;0,0102707416703597;0;0;0;0;0;0;0;0;0;0
"teologiczny";0;0;0;0;0;0;0;0;0;0,0143790383385036;0;0;0;0;0;0;0;0;0;0
"teoria";0;0;0;0;0;0;0;0;0;0;0;0,00852650948379713;0;0;0;0;0,00214872451157009;0;0;0
"teren";0;0;0;0;0;0;0;0;0;0;0,00136643314736206;0,00140501313868902;0;0;0;0,00180300763779065;0;0;0;0
"termin";0;0;0;0;0;0;0;0;0;0;0;0,00170530189675943;0;0;0;0;0,00214872451157009;0;0;0
"terpentyna";0;0;0;0;0;0;0;0;0;0;0,00215772745625929;0;0;0;0;0;0;0;0;0
"terrorystyczny";0;0;0;0;0;0;0;0;0;0;0,00215772745625929;0;0;0;0;0;0;0;0;0
"teŝ";0;0;0;0;0;0;0;0;0,0101740303551962;0;0;0;0;0;0;0;0;0;0;0
"tęskliwe";0;0;0;0,00224866185998302;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"tęsknić";0;0;0;0;0;0,00223702282344066;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"tęskny";0;0;0;0,00224866185998302;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"testament";0;0;0;0;0;0;0;0;0;0,00157886316296928;0;0,00170530189675943;0;0;0;0;0;0;0;0
"tętent";0;0,00248529505168911;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"tętnić";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0028471199571063;0;0;0;0
"teza";0;0;0;0;0;0;0;0;0;0;0;0;0;0,00555160962734408;0;0;0;0;0;0
"tfu";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00279555504197113;0;0;0
"than";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00185272063295447;0,00171233406952957;0
"thana";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00668339396116602;0
"thanedd";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0109417921438978;0,00214872451157009;0;0;0
